fecha,Positividad,Likes,ReTweets,txt
2018-08-21 16:14:17,0.0562710178912281,8,3,"Es momento de trabajar a la par con los jóvenes. Nuestra gestión será conciliadora, eficaz e inclusiva. Plan de gobierno --&gt; 🌾🌾"
2018-08-22 00:32:53,0.11642413741134526,7,3,"Agenda de entrevistas en vivo: - Hoy, martes 21 de agosto a las 9:30 pm, con - Mañana, miércoles 22 de agosto a las 7:30 am, debate en con Enrique Cornejo. 🌾🌾"
2018-08-22 01:36:16,0.04483534726641192,0,0,"Efectivamente, puedes revisar nuestros planes de Seguridad Ciudadana aquí"
2018-08-22 02:30:01,0.5059599873988949,16,3,Listo en con para conversar sobre nuestros planes para 🌾🌾
2018-08-22 18:28:57,0.3597429274609604,34,13,Tener carácter no significa levantar la voz o ser autoritario. Tener carácter es mostrar firmeza y coherencia entre el discurso y hechos.
2018-08-22 23:57:30,0.3663534945739989,16,7,Situación de nuestros hermanos venezolanos.
2018-08-23 12:51:43,0.6676877715564271,19,6,Lima vive en un profundo caos por la falta de planificación y la corrupción. Servir a los limeños con honestidad a través del trabajo ordenado y consciente es el camino para que nuestra calidad de vida mejore significativamente. 🌾🌾
2018-08-23 12:54:45,0.37190943133507953,1,0,Nuestro plan de gobierno está en nuestra bio de twitter y constantemente agregamos este link a las propuestas en las RRSS - Gracias.
2018-08-23 17:24:39,0.541333260777616,9,3,¡Los esperamos! 🌾🌾
2018-08-23 20:43:39,0.6524206262845621,9,2,Ya estamos en vivo por 🌾🌾
2018-08-24 01:22:56,0.014268350976313455,3,1,Estamos en vivo por Digital Tv Perú. Pueden ver la entrevista aquí o por RBC televisión.
2018-08-24 01:22:56,0.014268350976313455,3,1,Estamos en vivo por Digital Tv Perú. Pueden ver la entrevista aquí o por RBC televisión.
2018-08-24 12:35:14,0.6831493701728047,10,4,"Hicimos una síntesis de nuestras propuestas para el transporte, seguridad y corrupción. Queremo…"
2018-08-24 19:26:55,0.9327459065425925,10,3,Hace un par de horas terminamos nuestra caminata por el distrito de Los Olivos. Agradecemos a Julio Vega…
2018-08-25 13:35:09,0.6237944234588564,14,4,"Recordemos lo que fue el último corso en Magdalena. Una tarde llena de color, alegría y cariño por parte…"
2018-08-26 16:06:53,0.9038565768897453,13,3,"Ayer, junto a Martín D'Azevedo, recorrimos varias calles de San Borja con el firme compromiso de transm…"
2018-08-27 16:59:07,0.3603945655982674,12,4,"Solo con propuestas claras y honestas, Lima puede salir del caos actual. En un minuto te contam…"
2018-08-28 11:16:48,0.547623412047132,13,3,¡Buenos días! Hoy a las 8 am estaremos en para hablar sobre nuestras propuestas para L…
2018-08-28 13:31:07,0.599776229081771,5,5,"Ya estamos en para exponer nuestras propuestas, siempre con verdad y honestidad."
2018-08-29 00:22:58,0.02849307470130932,18,11,"¡Basta de mentir a los ciudadanos! Si Bellmont o Reggiardo mienten como candidatos, ¿qué nos espera si salen elegid…"
2018-08-29 14:54:34,0.6391289541808011,2,1,Llegamos al y nos reciben explicándonos el trabajo que hacen con los más peque…
2018-08-29 17:52:45,0.6116226060261409,9,2,Muchas gracias al por esta invitación para exponer nuestras propuestas. Seguim…
2018-08-29 23:04:19,0.0226225374292434,11,5,"con promesas falsas, cifras mentirosas o plagios. Nuestro compromiso es contigo, para que tu calidad…"
2018-08-30 16:03:37,0.7552736981815201,3,3,Hoy conversamos con sobre seguridad y transporte 🌾🌾
2018-08-30 18:28:21,0.12051917706705283,5,3,"Mientras conversábamos con Latina Noticias por Jirón de la Unión, tuvimos el placer de saludar a varias…"
2018-08-31 11:43:51,0.19320383830864632,2,3,"¡Buenos días, Lima! Hoy empezamos el fin de semana con una entrevista con en y después reco…"
2018-08-31 13:33:46,0.6252461562806744,7,1,Salimos en un momento por
