fecha,Positividad,Likes,ReTweets,txt
2018-08-04 21:53:56,0.006459136955139876,69,8,"Almorzamos carapulcra el Magdalena y nod esperaba una pollada en El Agustino. Pero además, fulbito y baile y el cariño de siempre que sigo agradeciendo. Gracias agustinos. Ahora vamos a Villa El Slvador."
2018-08-05 16:56:16,0.2927116527708238,93,11,Comenzando caravana en Surco. Por una
2018-08-06 02:08:02,0.0701687359059514,64,10,Ahora llegando a Cieneguilla. Vamos por una Con progreso y sin corrupción.
2018-08-06 06:48:08,0.8465640919977562,30,6,Extraordinaria 5ta en el ranking mundial de kumite. Ahora rumbo al mundial de Madrid.
2018-08-07 02:17:22,0.03630892042339828,17,6,Hay que desterrar la corrupción si queremos una
2018-08-08 02:26:16,0.014317279848273906,0,1,"Los peajes abusivos, sin obra a cambio y sin vias alternativas, deberían desaoarecer"
2018-08-08 02:27:11,0.5903618632484767,0,0,Suerte.
2018-08-08 02:27:36,0.2554265257067343,0,0,Si. Pasa la voz por favor.
2018-08-08 02:29:35,0.5481330317427539,0,0,"El Alcalde debe asumir funciones de Gobernador Regional, por obligación legal, pero hay doble funciones que deben eliminarse."
2018-08-08 20:33:01,0.012578946668102211,156,14,Bienvenidos de vuelta. Rumbo a Qatar 2022.
2018-08-09 17:17:58,0.5999451078929633,0,0,Mira por favor en . Alli encuentras todo lo que hice en el Congreso. Gracias por preguntar
2018-08-09 17:21:28,0.3557138369031129,1,0,"A tus tres preguntas, sí."
2018-08-09 18:18:56,0.019259176835525152,1,1,Hay una cláusula especifica de resolución por incumplimiento. Es el caso.
2018-08-09 18:19:27,0.6761143835702206,1,0,En estos días oretendo ir por allí
2018-08-09 18:19:27,0.6761143835702206,1,0,En estos días oretendo ir por allí
2018-08-09 18:20:49,0.3551238274204883,0,0,Tengo 40 años en la vida pública. Nunca mentí. Mi credibilidad es lo más importante que tengo.
2018-08-09 18:30:29,0.07381353946898858,0,0,Que mentira tab grande. Felizmente las elecciones internas son públicas.
2018-08-09 18:32:11,0.08128958194609483,1,1,"A mi me conoces 40 años. Nunca mentí. Si hay buenas personas que intentamos hacer política. Mas bien súmate, que necesitamos que los buenis se metan"
2018-08-09 18:33:52,0.028305743758907525,1,0,Incunplimiento y daño socual. El contrato lo fija cono causal de resolución
2018-08-09 18:34:42,0.008252401571866831,1,1,Los que nos opusimos lo estamos recuoerando. Súmate.
2018-08-12 06:17:39,0.04051025130745491,0,0,El propio contrato. Tiene una clara cláusula de resolución.
2018-08-13 02:24:54,0.34564981555162605,55,8,Recorriendo Carmen de la Legua con Edith Quezada
2018-08-14 18:31:56,0.13058025692302214,113,27,"Caminando por el centro se Lima. Ahora me voy a Pueblo Libre y en la noche a San Miguel. Difundiendo el mensaje: si eliminamos la corrupción, tendremos dinero suficiente para invertir en seguridad y una movilidad sostenible."
2018-08-14 18:32:54,0.7147190913810849,6,3,Un honor.
2018-08-15 16:14:28,0.5780866626341536,1,0,"En VES estuve el dominco pasado, en SJL estyve hace una semana y volveré el 27, en Ate el 31, wn El Agustino ya estuve 3 veces y en VMT una, pero vuelvo en una semana. Caminando los 43 distritos por una"
2018-08-15 16:31:06,0.5685163978737225,1,0,Si. Marca el mapa del Perú
2018-08-15 16:48:26,0.7489929892222204,6,3,"Abrazo a los vecinos de Pueblo Libre que ayer estuvieron de aniversario. Lo celebré con un cau cau en el Queirolo, con Roberto y Eduardo Martinez"
2018-08-15 16:52:57,0.0303274162989691,1,0,Por favor revisa Alli está mi rendición de cuentas como congresista y todo lo que hice allí
2018-08-15 16:55:40,0.3313673361728958,1,0,Y aquí te dejo un resumen
2018-08-15 16:59:56,0.8078654697767007,2,1,Tengo como persona pública 40 años y es evudente que siempre limpio. Al Congreso entré limpio y salí limpio. Recupera la fe. Sí hay gente honesta para rescatar nuestra política de tanto sinvergūenza
2018-08-15 17:11:57,0.9201084239116759,9,5,En Pueblo Libre. Contando una historia de héroes pruanos y al lado de un verdadero héroe peruano vivo.
2018-08-15 17:14:20,0.0062106458964921295,0,0,"Lo he pedido mucho. Si ven una campaña millonaria, no voten por él. El que paga para llegae, llega para pagar y devolver con el dinero de todos nosotros. Después no nos quejemos"
2018-08-15 17:34:52,0.541333260777616,46,7,¡Feliz dia Arequipa!
2018-08-15 17:34:52,0.541333260777616,46,7,¡Feliz dia Arequipa!
2018-08-15 17:35:08,0.541333260777616,11,0,¡Feliz dia Huánuco!
2018-08-17 06:07:41,0.3525963330498161,74,30,"A difundir este mensaje. La primera medida contra la corrupción la tomaremos todos, eligiendo bien."
2018-08-17 10:05:17,0.27237245820785466,2,0,"Pero sube Lucho Rojas, mi compañero de estudios en la Facultad de Derecho."
2018-08-18 02:42:57,0.2604135340616993,0,0,¿de nada vale la trayectoria intachable? ¿eso crees de verdad?
2018-08-18 19:04:34,0.9662458220682726,98,27,Peseando por mi barrio. Recuerdos de mi infancia.
2018-08-18 23:28:00,0.09529333358073958,34,10,"Con candidatos Regidores de Lima y Barranco, en la puerta de mi colegio."
2018-08-19 19:13:18,0.5238511507972147,23,2,Voy de todas maneras!!!
2018-08-19 19:15:27,0.30361326147844747,0,0,Gracias por el aviso
2018-08-19 19:18:14,0.441790940003079,51,11,Gracias Carabayllo
2018-08-19 19:52:43,0.8795052124329205,26,5,Gracias Puente Piedra.
2018-08-19 21:52:09,0.11603995257546772,49,10,Caminando por El Rimac.
2018-08-23 17:48:38,0.5476713709065975,167,33,"Esta mañana en Santa Rosa y Puente Piedra. Ahora llegamos a Carabayllo y terminamos el día en Independencia. Seguimos recorriendo Lima Norte por una Con movilidad sostenible, seguridad en las calles y sin corrupción."
2018-08-23 19:52:04,0.19172390882589618,14,2,No lo vicies. Ayúdame a luchar contra la corrupción. Bendiciones.
2018-08-23 22:49:11,0.004356779835249072,12,6,1. Educación vial. 2. Una autoridad única. Con liderazgo y orden. 3. Terminar el metropolitano y renegociar con concesionarios. Unidades nuevas y con aire acondicionado. 4. Licencias a 10 años para eliminar corrupción de licencias cortas. 5. Continuar obras inconclusas. Etc
